Month,family,sales
2016-10,EGGS,4137.0
2016-10,FROZEN FOODS,3036.963
2016-10,GROCERY I,76618.0
2016-10,GROCERY II,567.0
2016-10,HARDWARE,66.0
2016-10,HOME AND KITCHEN I,692.0
2016-10,HOME AND KITCHEN II,919.0
2016-10,HOME APPLIANCES,0.0
2016-10,HOME CARE,5203.0
2016-10,LADIESWEAR,449.0
2016-10,LAWN AND GARDEN,226.0
2016-10,LINGERIE,129.0
2016-10,"LIQUOR,WINE,BEER",3266.0
2016-10,MAGAZINES,210.0
2016-10,MEATS,8975.27702
2016-10,PERSONAL CARE,4221.0
2016-10,PET SUPPLIES,187.0
2016-10,PLAYERS AND ELECTRONICS,328.0
2016-10,POULTRY,9054.99602
2016-10,PREPARED FOODS,2865.964997
2016-10,PRODUCE,75797.48
2016-10,SCHOOL AND OFFICE SUPPLIES,11.0
2016-10,SEAFOOD,932.081
2016-11,AUTOMOTIVE,116.0
2016-11,BABY CARE,0.0
2016-11,BEAUTY,99.0
2016-11,BEVERAGES,65825.0
2016-11,BOOKS,40.0
2016-11,BREAD/BAKERY,11017.19098
2016-11,CELEBRATION,413.0
2016-11,CLEANING,19063.0
2016-11,DAIRY,21520.0
2016-11,DELI,3888.763
2016-11,EGGS,3841.0
2016-11,FROZEN FOODS,3142.568008
2016-11,GROCERY I,75399.0
2016-11,GROCERY II,499.0
2016-11,HARDWARE,70.0
2016-11,HOME AND KITCHEN I,603.0
2016-11,HOME AND KITCHEN II,738.0
2016-11,HOME APPLIANCES,0.0
2016-11,HOME CARE,4934.0
2016-11,LADIESWEAR,441.0
2016-11,LAWN AND GARDEN,213.0
2016-11,LINGERIE,121.0
2016-11,"LIQUOR,WINE,BEER",3086.0
2016-11,MAGAZINES,207.0
2016-11,MEATS,10458.81998
2016-11,PERSONAL CARE,4097.0
2016-11,PET SUPPLIES,173.0
2016-11,PLAYERS AND ELECTRONICS,288.0
2016-11,POULTRY,8817.635
2016-11,PREPARED FOODS,2622.982005
2016-11,PRODUCE,69681.164
2016-11,SCHOOL AND OFFICE SUPPLIES,12.0
2016-11,SEAFOOD,741.8730005
2016-12,AUTOMOTIVE,109.0
2016-12,BABY CARE,0.0
2016-12,BEAUTY,91.0
2016-12,BEVERAGES,72385.0
2016-12,BOOKS,41.0
2016-12,BREAD/BAKERY,11164.869
2016-12,CELEBRATION,619.0
2016-12,CLEANING,21408.0
2016-12,DAIRY,23018.0
2016-12,DELI,4199.67201
2016-12,EGGS,4037.0
2016-12,FROZEN FOODS,12484.673999999999
2016-12,GROCERY I,98078.0
2016-12,GROCERY II,870.0
2016-12,HARDWARE,60.0
2016-12,HOME AND KITCHEN I,723.0
2016-12,HOME AND KITCHEN II,898.0
2016-12,HOME APPLIANCES,0.0
2016-12,HOME CARE,5254.0
2016-12,LADIESWEAR,450.0
2016-12,LAWN AND GARDEN,488.0
2016-12,LINGERIE,132.0
2016-12,"LIQUOR,WINE,BEER",5470.0
2016-12,MAGAZINES,250.0
2016-12,MEATS,9568.281984
2016-12,PERSONAL CARE,4570.0
2016-12,PET SUPPLIES,192.0
2016-12,PLAYERS AND ELECTRONICS,340.0
2016-12,POULTRY,9681.099030000001
2016-12,PREPARED FOODS,2711.576007
2016-12,PRODUCE,74225.484
2016-12,SCHOOL AND OFFICE SUPPLIES,9.0
2016-12,SEAFOOD,731.576001
2017-01,AUTOMOTIVE,107.0
2017-01,BABY CARE,0.0
2017-01,BEAUTY,104.0
2017-01,BEVERAGES,71762.0
2017-01,BOOKS,26.0
2017-01,BREAD/BAKERY,12084.36999
2017-01,CELEBRATION,405.0
2017-01,CLEANING,21153.0
2017-01,DAIRY,23383.0
2017-01,DELI,4030.974
2017-01,EGGS,4225.0
2017-01,FROZEN FOODS,3129.068
2017-01,GROCERY I,80592.0
2017-01,GROCERY II,544.0
2017-01,HARDWARE,50.0
2017-01,HOME AND KITCHEN I,830.0
2017-01,HOME AND KITCHEN II,601.0
2017-01,HOME APPLIANCES,16.0
2017-01,HOME CARE,5863.0
2017-01,LADIESWEAR,398.0
2017-01,LAWN AND GARDEN,545.0
2017-01,LINGERIE,146.0
2017-01,"LIQUOR,WINE,BEER",2614.0
2017-01,MAGAZINES,214.0
2017-01,MEATS,9430.635
2017-01,PERSONAL CARE,5707.0
2017-01,PET SUPPLIES,196.0
2017-01,PLAYERS AND ELECTRONICS,258.0
2017-01,POULTRY,9945.47502
2017-01,PREPARED FOODS,2831.524996
2017-01,PRODUCE,79815.3646
2017-01,SCHOOL AND OFFICE SUPPLIES,7.0
2017-01,SEAFOOD,785.548
2017-02,AUTOMOTIVE,98.0
2017-02,BABY CARE,0.0
2017-02,BEAUTY,97.0
2017-02,BEVERAGES,56504.0
2017-02,BOOKS,17.0
2017-02,BREAD/BAKERY,10433.01304
2017-02,CELEBRATION,376.0
2017-02,CLEANING,17720.0
2017-02,DAIRY,19846.0
2017-02,DELI,3678.93199
2017-02,EGGS,3543.0
2017-02,FROZEN FOODS,2619.384
2017-02,GROCERY I,72062.0
2017-02,GROCERY II,518.0
2017-02,HARDWARE,44.0
2017-02,HOME AND KITCHEN I,519.0
2017-02,HOME AND KITCHEN II,751.0
2017-02,HOME APPLIANCES,20.0
2017-02,HOME CARE,4672.0
2017-02,LADIESWEAR,447.0
2017-02,LAWN AND GARDEN,516.0
2017-02,LINGERIE,155.0
2017-02,"LIQUOR,WINE,BEER",2373.0
2017-02,MAGAZINES,179.0
2017-02,MEATS,8402.94801
2017-02,PERSONAL CARE,4132.0
2017-02,PET SUPPLIES,158.0
2017-02,PLAYERS AND ELECTRONICS,253.0
2017-02,POULTRY,8846.34802
2017-02,PREPARED FOODS,2716.115978
2017-02,PRODUCE,69476.558
2017-02,SCHOOL AND OFFICE SUPPLIES,4.0
2017-02,SEAFOOD,752.4769985
2017-03,AUTOMOTIVE,118.0
2017-03,BABY CARE,0.0
2017-03,BEAUTY,97.0
2017-03,BEVERAGES,70927.0
2017-03,BOOKS,15.0
2017-03,BREAD/BAKERY,12773.988
2017-03,CELEBRATION,498.0
2017-03,CLEANING,22260.0
2017-03,DAIRY,25148.0
2017-03,DELI,4598.343
2017-03,EGGS,4644.0
2017-03,FROZEN FOODS,3417.082
2017-03,GROCERY I,89992.0
2017-03,GROCERY II,698.0
2017-03,HARDWARE,65.0
2017-03,HOME AND KITCHEN I,483.0
2017-03,HOME AND KITCHEN II,764.0
2017-03,HOME APPLIANCES,12.0
2017-03,HOME CARE,5942.0
2017-03,LADIESWEAR,439.0
2017-03,LAWN AND GARDEN,568.0
2017-03,LINGERIE,271.0
2017-03,"LIQUOR,WINE,BEER",3112.0
2017-03,MAGAZINES,238.0
2017-03,MEATS,10593.54695
2017-03,PERSONAL CARE,4560.0
2017-03,PET SUPPLIES,196.0
2017-03,PLAYERS AND ELECTRONICS,297.0
2017-03,POULTRY,9770.58005
2017-03,PREPARED FOODS,2981.4840130000002
2017-03,PRODUCE,82416.7199
2017-03,SCHOOL AND OFFICE SUPPLIES,8.0
2017-03,SEAFOOD,1046.158
2017-04,AUTOMOTIVE,137.0
2017-04,BABY CARE,0.0
2017-04,BEAUTY,74.0
2017-04,BEVERAGES,63306.0
2017-04,BOOKS,13.0
2017-04,BREAD/BAKERY,10710.38498
2017-04,CELEBRATION,467.0
2017-04,CLEANING,18926.0
2017-04,DAIRY,22035.0
2017-04,DELI,4091.378
2017-04,EGGS,4066.0
2017-04,FROZEN FOODS,3110.69799
2017-04,GROCERY I,75612.0
2017-04,GROCERY II,548.0
2017-04,HARDWARE,66.0
2017-04,HOME AND KITCHEN I,536.0
2017-04,HOME AND KITCHEN II,548.0
2017-04,HOME APPLIANCES,13.0
2017-04,HOME CARE,4733.0
2017-04,LADIESWEAR,386.0
2017-04,LAWN AND GARDEN,563.0
2017-04,LINGERIE,256.0
2017-04,"LIQUOR,WINE,BEER",2903.0
2017-04,MAGAZINES,223.0
2017-04,MEATS,9026.498019999999
2017-04,PERSONAL CARE,4006.0
2017-04,PET SUPPLIES,160.0
2017-04,PLAYERS AND ELECTRONICS,247.0
2017-04,POULTRY,8928.51102
2017-04,PREPARED FOODS,2454.309985
2017-04,PRODUCE,73155.6159
2017-04,SCHOOL AND OFFICE SUPPLIES,20.0
2017-04,SEAFOOD,833.826004
2017-05,AUTOMOTIVE,108.0
2017-05,BABY CARE,0.0
2017-05,BEAUTY,100.0
2017-05,BEVERAGES,65277.0
2017-05,BOOKS,11.0
2017-05,BREAD/BAKERY,11065.726
2017-05,CELEBRATION,460.0
2017-05,CLEANING,20968.0
2017-05,DAIRY,22333.0
2017-05,DELI,4031.549
2017-05,EGGS,4172.0
2017-05,FROZEN FOODS,3602.0779860000002
2017-05,GROCERY I,79351.0
2017-05,GROCERY II,781.0
2017-05,HARDWARE,56.0
2017-05,HOME AND KITCHEN I,569.0
2017-05,HOME AND KITCHEN II,609.0
2017-05,HOME APPLIANCES,17.0
2017-05,HOME CARE,5379.0
2017-05,LADIESWEAR,423.0
2017-05,LAWN AND GARDEN,671.0
2017-05,LINGERIE,302.0
2017-05,"LIQUOR,WINE,BEER",2934.0
2017-05,MAGAZINES,220.0
2017-05,MEATS,9690.722
2017-05,PERSONAL CARE,4236.0
2017-05,PET SUPPLIES,203.0
2017-05,PLAYERS AND ELECTRONICS,290.0
2017-05,POULTRY,9922.573974
2017-05,PREPARED FOODS,1864.668006
2017-05,PRODUCE,77619.9378
2017-05,SCHOOL AND OFFICE SUPPLIES,7.0
2017-05,SEAFOOD,877.664
2017-06,AUTOMOTIVE,138.0
2017-06,BABY CARE,0.0
2017-06,BEAUTY,102.0
2017-06,BEVERAGES,68627.0
2017-06,BOOKS,15.0
2017-06,BREAD/BAKERY,10930.863
2017-06,CELEBRATION,501.0
2017-06,CLEANING,20189.0
2017-06,DAIRY,21653.0
2017-06,DELI,4022.358996
2017-06,EGGS,4697.0
2017-06,FROZEN FOODS,3829.336014
2017-06,GROCERY I,84136.0
2017-06,GROCERY II,780.0
2017-06,HARDWARE,69.0
2017-06,HOME AND KITCHEN I,709.0
2017-06,HOME AND KITCHEN II,823.0
2017-06,HOME APPLIANCES,22.0
2017-06,HOME CARE,4964.0
2017-06,LADIESWEAR,409.0
2017-06,LAWN AND GARDEN,553.0
2017-06,LINGERIE,244.0
2017-06,"LIQUOR,WINE,BEER",2963.0
2017-06,MAGAZINES,180.0
2017-06,MEATS,10153.39603
2017-06,PERSONAL CARE,4460.0
2017-06,PET SUPPLIES,208.0
2017-06,PLAYERS AND ELECTRONICS,265.0
2017-06,POULTRY,10133.97208
2017-06,PREPARED FOODS,1953.529004
2017-06,PRODUCE,77574.125
2017-06,SCHOOL AND OFFICE SUPPLIES,0.0
2017-06,SEAFOOD,782.926998
2017-07,AUTOMOTIVE,147.0
2017-07,BABY CARE,0.0
2017-07,BEAUTY,103.0
2017-07,BEVERAGES,67169.0
2017-07,BOOKS,7.0
2017-07,BREAD/BAKERY,10411.14704
2017-07,CELEBRATION,481.0
2017-07,CLEANING,20313.0
2017-07,DAIRY,21265.0
2017-07,DELI,4133.424004
2017-07,EGGS,4254.0
2017-07,FROZEN FOODS,3844.2050090000002
2017-07,GROCERY I,77898.0
2017-07,GROCERY II,684.0
2017-07,HARDWARE,54.0
2017-07,HOME AND KITCHEN I,726.0
2017-07,HOME AND KITCHEN II,724.0
2017-07,HOME APPLIANCES,20.0
2017-07,HOME CARE,5654.0
2017-07,LADIESWEAR,408.0
2017-07,LAWN AND GARDEN,624.0
2017-07,LINGERIE,192.0
2017-07,"LIQUOR,WINE,BEER",2626.0
2017-07,MAGAZINES,192.0
2017-07,MEATS,9284.757994
2017-07,PERSONAL CARE,4350.0
2017-07,PET SUPPLIES,150.0
2017-07,PLAYERS AND ELECTRONICS,247.0
2017-07,POULTRY,10402.35499
2017-07,PREPARED FOODS,1981.905
2017-07,PRODUCE,74820.5569
2017-07,SCHOOL AND OFFICE SUPPLIES,0.0
2017-07,SEAFOOD,769.7220027
2017-08,AUTOMOTIVE,71.0
2017-08,BABY CARE,0.0
2017-08,BEAUTY,59.0
2017-08,BEVERAGES,29652.0
2017-08,BOOKS,0.0
2017-08,BREAD/BAKERY,4592.799
2017-08,CELEBRATION,157.0
2017-08,CLEANING,8825.0
2017-08,DAIRY,9088.0
2017-08,DELI,1741.286
2017-08,EGGS,1876.0
2017-08,FROZEN FOODS,1826.62599
2017-08,GROCERY I,33823.0
2017-08,GROCERY II,260.0
2017-08,HARDWARE,24.0
2017-08,HOME AND KITCHEN I,385.0
2017-08,HOME AND KITCHEN II,352.0
2017-08,HOME APPLIANCES,0.0
2017-08,HOME CARE,2365.0
2017-08,LADIESWEAR,196.0
2017-08,LAWN AND GARDEN,254.0
2017-08,LINGERIE,130.0
2017-08,"LIQUOR,WINE,BEER",1331.0
2017-08,MAGAZINES,95.0
2017-08,MEATS,4350.71998
2017-08,PERSONAL CARE,2404.0
2017-08,PET SUPPLIES,61.0
2017-08,PLAYERS AND ELECTRONICS,119.0
2017-08,POULTRY,4074.97704
2017-08,PREPARED FOODS,879.750997
2017-08,PRODUCE,34105.3382
2017-08,SCHOOL AND OFFICE SUPPLIES,0.0
2017-08,SEAFOOD,410.406998
